data_series,avg,std
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CurrentThreadCpuTime#PLAIN#JVM,0.9934088746666623,2.1077104001029273E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,5.8093245869656395E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM,0.9912961544286722,2.299706035583037E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,6.00132022244575E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,3.057159502693675E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,5.762046758216733E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM,0.9912961544286722,1.7444000215583327E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,5.446014208421045E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,2.7795064956813224E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,5.2067407441920285E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,5.5907320151522485E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,2.7322286669324157E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9906030074055974,6.433842853795129E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,5.158091966840534E-5
CPU Soft Interrupts#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM,0.9912961544286722,2.4603316607054316E-5
CPU Soft Interrupts#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9912961544286722,5.386551092004889E-5
CPU Soft Interrupts#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,3.32090630499247E-5
CPU Soft Interrupts#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9915782920970775,5.141342854508107E-5
CPU Soft Interrupts#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,3.267693702975798E-5
CPU Soft Interrupts#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,5.3385585699442496E-5
CPU Soft Interrupts#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9912961544286722,4.7124981687959904E-5
CPU Soft Interrupts#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,2.4548577463034628E-5
CPU Soft Interrupts#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,5.6386071202505506E-5
CPU Soft Interrupts#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,5.060905562931897E-5
CPU Soft Interrupts#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,5.973111560521556E-5
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM,0.9910250387666336,7.184319733224121E-5
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM,0.9910250387666336,7.250824230350504E-5
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS,0.9910250387666336,7.774833144579934E-5
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM,0.9910250387666336,7.181421322083163E-5
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM,0.9910250387666336,6.253878811249756E-5
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS,0.9910250387666336,6.777887725479187E-5
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM,0.9910250387666336,6.184475902982415E-5
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,7.418996857849457E-5
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS,0.9910250387666336,6.84439222260557E-5
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM,0.9910250387666336,6.250980400108798E-5
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,8.084550241451254E-5
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9910250387666336,6.774989314338228E-5
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9910250387666336,7.372664994830563E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM,0.9910312267660537,5.7364693617661044E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS,0.9910312267660537,6.260478275995536E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM,0.9910312267660537,5.667066453498764E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,7.16029213310763E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS,0.9910312267660537,6.326982773121917E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM,0.9910312267660537,5.733570950625146E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,7.825845516709428E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9910312267660537,6.257579864854578E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9910312267660537,7.113960270088738E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS,0.9910312267660537,4.333091934920423E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM,0.9910312267660537,3.739680112423651E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,6.229851211133266E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9910312267660537,4.263689026653083E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,6.753860125362697E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,6.160448302865925E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9910312267660537,4.3966980209058465E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,7.419413508964493E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,6.826001686467722E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9910312267660537,6.707528262343804E-5
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9934391418865999,9.704384555291232E-6
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS,0.9912350045438253,1.9157339907707327E-5
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,4.191824459072228E-5
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS,0.9912350045438253,1.9358570551354534E-5
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,4.21194752343695E-5
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,5.157243058678559E-5
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS,0.9912350045438253,1.9239875085999242E-5
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,4.20007797690142E-5
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,5.145373512143029E-5
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,5.185619640872472E-5
CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS,0.9912350045438253,1.794516540101322E-5
CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,4.5366469006254697E-5
CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,5.4819424358670794E-5
CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,5.522188564596521E-5
CurrentThreadCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9912350045438253,5.014896014071514E-5
CPU Kernel Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS,0.9906030074055974,2.4304919337127194E-4
CPU Kernel Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS,0.9906030074055974,2.4338715593768867E-4
CPU Kernel Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS,0.9906030074055974,2.1069520079320967E-4
CPU Kernel Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS,0.9908541778503088,2.006216703568363E-4
CPU Kernel Processes#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS,0.9906030074055974,2.229492996874714E-4
CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS,0.9967685814454443,3.890249389545653E-6
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS,0.9912961544286722,3.563679874578056E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CurrentThreadCpuTime#PLAIN#JVM,0.9934088746666623,3.35677415247369E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,6.559980704989102E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM,0.9912961544286722,3.5487697879538E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,6.751976340469212E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,4.465131222038206E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,6.545070618364846E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM,0.9912961544286722,2.993463773929095E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,6.196670326444507E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,4.1874782150258534E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,5.9897646043401406E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,6.37375587530036E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,4.1725681284015975E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9908541778503088,7.375774680917009E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,7.648918956322711E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM,0.9912961544286722,3.715330186343959E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,6.91853673885937E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,4.728878024337001E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,6.711631016755004E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,7.095622287715224E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,4.713967937712745E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9908541778503088,7.917174490228157E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,7.829385559426428E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,5.985010259665815E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,3.881008916675688E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9908541778503088,7.0842154691911E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,7.551732552414075E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9908541778503088,7.246390931422697E-5
